regiao,estado,cod_uf,data,semana_epi,populacao_tcu2019,casos_acumulado,casos_novos,obitos_acumulado,obitos_novos,incidencia100k,mortalidade100k
Sul,RS,43,2020-05-22,21,11377239,5918,445,172,6,52.02,1.51
Sul,RS,43,2020-05-22,21,,0,0,0,0,,
Sul,RS,43,2020-05-23,21,11377239,6336,418,176,4,55.69,1.55
Sul,RS,43,2020-05-23,21,,0,0,0,0,,
Sul,RS,43,2020-05-24,22,11377239,6470,134,180,4,56.87,1.58
Sul,RS,43,2020-05-24,22,,0,0,0,0,,
Sul,RS,43,2020-05-25,22,11377239,6559,89,197,17,57.65,1.73
Sul,RS,43,2020-05-25,22,,0,0,0,0,,
Sul,RS,43,2020-05-26,22,11377239,6785,226,203,6,59.64,1.78
Sul,RS,43,2020-05-26,22,,0,0,0,0,,
Sul,RS,43,2020-05-27,22,11377239,7048,263,209,6,61.95,1.84
Sul,RS,43,2020-05-27,22,,0,0,0,0,,
Sul,RS,43,2020-05-28,22,11377239,8234,1186,213,4,72.37,1.87
Sul,RS,43,2020-05-28,22,,0,0,0,0,,
Sul,RS,43,2020-05-29,22,11377239,8234,0,213,0,72.37,1.87
Sul,RS,43,2020-05-29,22,,0,0,0,0,,
Sul,RS,43,2020-05-30,22,11377239,9242,1008,218,5,81.23,1.92
Sul,RS,43,2020-05-30,22,,0,0,0,0,,
Sul,RS,43,2020-05-31,23,11377239,9332,90,224,6,82.02,1.97
Sul,RS,43,2020-05-31,23,,0,0,0,0,,
Sul,RS,43,2020-06-01,23,11377239,9332,0,232,8,82.02,2.04
Sul,RS,43,2020-06-01,23,,0,0,0,0,,
Sul,RS,43,2020-06-02,23,11377239,9919,587,245,13,87.18,2.15
Sul,RS,43,2020-06-02,23,,0,0,0,0,,
Sul,RS,43,2020-06-03,23,11377239,10398,479,258,13,91.39,2.27
Sul,RS,43,2020-06-03,23,,0,0,0,0,,
Sul,RS,43,2020-06-04,23,11377239,11010,612,265,7,96.77,2.33
Sul,RS,43,2020-06-04,23,,0,0,0,0,,
Sul,RS,43,2020-06-05,23,11377239,11583,573,276,11,101.81,2.43
Sul,RS,43,2020-06-05,23,,0,0,0,0,,
Sul,RS,43,2020-06-06,23,11377239,12037,454,283,7,105.8,2.49
Sul,RS,43,2020-06-06,23,,0,0,0,0,,
Sul,RS,43,2020-06-07,24,11377239,12135,98,286,3,106.66,2.51
Sul,RS,43,2020-06-07,24,,0,0,0,0,,
Sul,RS,43,2020-06-08,24,11377239,12250,115,291,5,107.67,2.56
Sul,RS,43,2020-06-08,24,,0,0,0,0,,
Sul,RS,43,2020-06-09,24,11377239,12802,552,301,10,112.52,2.65
Sul,RS,43,2020-06-09,24,,0,0,0,0,,
Sul,RS,43,2020-06-10,24,11377239,13619,817,316,15,119.7,2.78
Sul,RS,43,2020-06-10,24,,0,0,0,0,,
Sul,RS,43,2020-06-11,24,11377239,14168,549,323,7,124.53,2.84
Sul,RS,43,2020-06-11,24,,0,0,0,0,,
Sul,RS,43,2020-06-12,24,11377239,14384,216,337,14,126.43,2.96
Sul,RS,43,2020-06-12,24,,0,0,0,0,,
Sul,RS,43,2020-06-13,24,11377239,14627,243,344,7,128.56,3.02
Sul,RS,43,2020-06-13,24,,0,0,0,0,,
Sul,RS,43,2020-06-14,25,11377239,14661,34,350,6,128.86,3.08
Sul,RS,43,2020-06-14,25,,0,0,0,0,,
Sul,RS,43,2020-06-15,25,11377239,15438,777,360,10,135.69,3.16
Sul,RS,43,2020-06-15,25,,0,0,0,0,,
Sul,RS,43,2020-06-16,25,11377239,16471,1033,374,14,144.77,3.29
Sul,RS,43,2020-06-16,25,,0,0,0,0,,
Sul,RS,43,2020-06-17,25,11377239,17128,657,387,13,150.55,3.4
Sul,RS,43,2020-06-17,25,,0,0,0,0,,
Sul,RS,43,2020-06-18,25,11377239,17822,694,406,19,156.65,3.57
Sul,RS,43,2020-06-18,25,,0,0,0,0,,
Sul,RS,43,2020-06-19,25,11377239,18587,765,423,17,163.37,3.72
Sul,RS,43,2020-06-19,25,,0,0,0,0,,
Sul,RS,43,2020-06-20,25,11377239,19138,551,430,7,168.21,3.78
Sul,RS,43,2020-06-20,25,,1,1,1,1,,
Sul,RS,43,2020-06-21,26,11377239,19348,210,434,4,170.06,3.81
Sul,RS,43,2020-06-21,26,,1,0,1,0,,
Sul,RS,43,2020-06-22,26,11377239,19710,362,458,24,173.24,4.03
Sul,RS,43,2020-06-22,26,,0,-1,0,-1,,
Sul,RS,43,2020-06-23,26,11377239,20864,1154,477,19,183.38,4.19
Sul,RS,43,2020-06-23,26,,0,0,0,0,,
Sul,RS,43,2020-06-24,26,11377239,22009,1145,500,23,193.45,4.39
Sul,RS,43,2020-06-24,26,,0,0,0,0,,
Sul,RS,43,2020-06-25,26,11377239,23060,1051,500,0,202.69,4.39
Sul,RS,43,2020-06-25,26,,0,0,0,0,,
Sul,RS,43,2020-06-26,26,11377239,24114,1054,540,40,211.95,4.75
Sul,RS,43,2020-06-26,26,,0,0,0,0,,
Sul,RS,43,2020-06-27,26,11377239,25000,886,554,14,219.74,4.87
Sul,RS,43,2020-06-27,26,,0,0,0,0,,
Sul,RS,43,2020-06-28,27,11377239,25243,243,559,5,221.87,4.91
Sul,RS,43,2020-06-28,27,,0,0,0,0,,
Sul,RS,43,2020-06-29,27,11377239,25659,416,582,23,225.53,5.12
Sul,RS,43,2020-06-29,27,,0,0,0,0,,
Sul,RS,43,2020-06-30,27,11377239,26941,1282,614,32,236.8,5.4
Sul,RS,43,2020-06-30,27,,0,0,0,0,,
Sul,SC,42,2020-02-25,9,7164788,0,0,0,0,0,0
Sul,SC,42,2020-02-26,9,7164788,0,0,0,0,0,0
Sul,SC,42,2020-02-27,9,7164788,0,0,0,0,0,0
Sul,SC,42,2020-02-28,9,7164788,0,0,0,0,0,0
Sul,SC,42,2020-02-29,9,7164788,0,0,0,0,0,0
Sul,SC,42,2020-03-01,10,7164788,0,0,0,0,0,0
Sul,SC,42,2020-03-02,10,7164788,0,0,0,0,0,0
Sul,SC,42,2020-03-03,10,7164788,0,0,0,0,0,0
Sul,SC,42,2020-03-04,10,7164788,0,0,0,0,0,0
Sul,SC,42,2020-03-05,10,7164788,0,0,0,0,0,0
Sul,SC,42,2020-03-06,10,7164788,0,0,0,0,0,0
Sul,SC,42,2020-03-07,10,7164788,0,0,0,0,0,0
Sul,SC,42,2020-03-08,11,7164788,0,0,0,0,0,0
Sul,SC,42,2020-03-09,11,7164788,0,0,0,0,0,0
Sul,SC,42,2020-03-10,11,7164788,0,0,0,0,0,0
Sul,SC,42,2020-03-11,11,7164788,0,0,0,0,0,0
Sul,SC,42,2020-03-12,11,7164788,0,0,0,0,0,0
Sul,SC,42,2020-03-13,11,7164788,2,2,0,0,0.03,0
Sul,SC,42,2020-03-14,11,7164788,4,2,0,0,0.06,0
Sul,SC,42,2020-03-15,12,7164788,6,2,0,0,0.08,0
Sul,SC,42,2020-03-16,12,7164788,7,1,0,0,0.1,0
Sul,SC,42,2020-03-17,12,7164788,7,0,0,0,0.1,0
Sul,SC,42,2020-03-18,12,7164788,10,3,0,0,0.14,0
Sul,SC,42,2020-03-19,12,7164788,20,10,0,0,0.28,0
Sul,SC,42,2020-03-20,12,7164788,21,1,0,0,0.29,0
Sul,SC,42,2020-03-21,12,7164788,51,30,0,0,0.71,0
Sul,SC,42,2020-03-22,13,7164788,57,6,0,0,0.8,0
Sul,SC,42,2020-03-23,13,7164788,68,11,0,0,0.95,0
Sul,SC,42,2020-03-24,13,7164788,107,39,0,0,1.49,0
Sul,SC,42,2020-03-25,13,7164788,109,2,0,0,1.52,0
Sul,SC,42,2020-03-26,13,7164788,122,13,1,1,1.7,0.01
Sul,SC,42,2020-03-27,13,7164788,149,27,1,0,2.08,0.01
Sul,SC,42,2020-03-27,13,,0,0,0,0,,
Sul,SC,42,2020-03-28,13,7164788,184,35,1,0,2.57,0.01
Sul,SC,42,2020-03-28,13,,8,8,0,0,,
Sul,SC,42,2020-03-29,14,7164788,194,10,1,0,2.71,0.01
Sul,SC,42,2020-03-29,14,,8,0,0,0,,
Sul,SC,42,2020-03-30,14,7164788,197,3,1,0,2.75,0.01
Sul,SC,42,2020-03-30,14,,8,0,0,0,,
Sul,SC,42,2020-03-31,14,7164788,219,22,2,1,3.06,0.03
Sul,SC,42,2020-03-31,14,,8,0,0,0,,
Sul,SC,42,2020-04-01,14,7164788,235,16,2,0,3.28,0.03
Sul,SC,42,2020-04-01,14,,8,0,0,0,,
Sul,SC,42,2020-04-02,14,7164788,247,12,2,0,3.45,0.03
Sul,SC,42,2020-04-02,14,,8,0,0,0,,
Sul,SC,42,2020-04-03,14,7164788,281,34,5,3,3.92,0.07
Sul,SC,42,2020-04-03,14,,8,0,0,0,,
Sul,SC,42,2020-04-04,14,7164788,334,53,5,0,4.66,0.07
Sul,SC,42,2020-04-04,14,,9,1,0,0,,
Sul,SC,42,2020-04-05,15,7164788,357,23,10,5,4.98,0.14
Sul,SC,42,2020-04-05,15,,9,0,0,0,,
Sul,SC,42,2020-04-06,15,7164788,379,22,10,0,5.29,0.14
Sul,SC,42,2020-04-06,15,,9,0,0,0,,
Sul,SC,42,2020-04-07,15,7164788,417,38,11,1,5.82,0.15
Sul,SC,42,2020-04-07,15,,10,1,0,0,,
Sul,SC,42,2020-04-08,15,7164788,457,40,15,4,6.38,0.21
Sul,SC,42,2020-04-08,15,,10,0,0,0,,
Sul,SC,42,2020-04-09,15,7164788,501,44,17,2,6.99,0.24
Sul,SC,42,2020-04-09,15,,11,1,0,0,,
Sul,SC,42,2020-04-10,15,7164788,693,192,18,1,9.67,0.25
Sul,SC,42,2020-04-10,15,,11,0,0,0,,
Sul,SC,42,2020-04-11,15,7164788,732,39,21,3,10.22,0.29
Sul,SC,42,2020-04-11,15,,11,0,0,0,,
Sul,SC,42,2020-04-12,16,7164788,768,36,24,3,10.72,0.33
Sul,SC,42,2020-04-12,16,,11,0,0,0,,
Sul,SC,42,2020-04-13,16,7164788,777,9,24,0,10.84,0.33
Sul,SC,42,2020-04-13,16,,11,0,0,0,,
Sul,SC,42,2020-04-14,16,7164788,826,49,26,2,11.53,0.36
Sul,SC,42,2020-04-14,16,,13,2,0,0,,
Sul,SC,42,2020-04-15,16,7164788,853,27,28,2,11.91,0.39
Sul,SC,42,2020-04-15,16,,12,-1,0,0,,
Sul,SC,42,2020-04-16,16,7164788,884,31,29,1,12.34,0.4
Sul,SC,42,2020-04-16,16,,13,1,0,0,,
Sul,SC,42,2020-04-17,16,7164788,926,42,30,1,12.92,0.42
Sul,SC,42,2020-04-17,16,,13,0,0,0,,
Sul,SC,42,2020-04-18,16,7164788,962,36,31,1,13.43,0.43
Sul,SC,42,2020-04-18,16,,14,1,0,0,,
Sul,SC,42,2020-04-19,17,7164788,975,13,32,1,13.61,0.45
Sul,SC,42,2020-04-19,17,,14,0,0,0,,
Sul,SC,42,2020-04-20,17,7164788,1025,50,35,3,14.31,0.49
Sul,SC,42,2020-04-20,17,,14,0,0,0,,
Sul,SC,42,2020-04-21,17,7164788,1063,38,35,0,14.84,0.49
Sul,SC,42,2020-04-21,17,,14,0,0,0,,
Sul,SC,42,2020-04-22,17,7164788,1091,28,37,2,15.23,0.52
Sul,SC,42,2020-04-22,17,,14,0,0,0,,
Sul,SC,42,2020-04-23,17,7164788,1115,24,39,2,15.56,0.54
Sul,SC,42,2020-04-23,17,,14,0,0,0,,
Sul,SC,42,2020-04-24,17,7164788,1170,55,42,3,16.33,0.59
Sul,SC,42,2020-04-24,17,,15,1,0,0,,
Sul,SC,42,2020-04-25,17,7164788,1209,39,42,0,16.87,0.59
Sul,SC,42,2020-04-25,17,,17,2,0,0,,
Sul,SC,42,2020-04-26,18,7164788,1235,26,42,0,17.24,0.59
Sul,SC,42,2020-04-26,18,,18,1,0,0,,
Sul,SC,42,2020-04-27,18,7164788,1337,102,43,1,18.66,0.6
Sul,SC,42,2020-04-27,18,,20,2,0,0,,
Sul,SC,42,2020-04-28,18,7164788,1476,139,44,1,20.6,0.61
Sul,SC,42,2020-04-28,18,,20,0,0,0,,
Sul,SC,42,2020-04-29,18,7164788,1995,519,44,0,27.84,0.61
Sul,SC,42,2020-04-29,18,,46,26,0,0,,
Sul,SC,42,2020-04-30,18,7164788,2085,90,46,2,29.1,0.64
Sul,SC,42,2020-04-30,18,,56,10,0,0,,
Sul,SC,42,2020-05-01,18,7164788,2104,19,48,2,29.37,0.67
Sul,SC,42,2020-05-01,18,,42,-14,0,0,,
Sul,SC,42,2020-05-02,18,7164788,2346,242,52,4,32.74,0.73
Sul,SC,42,2020-05-02,18,,40,-2,0,0,,
Sul,SC,42,2020-05-03,19,7164788,2346,0,52,0,32.74,0.73
Sul,SC,42,2020-05-03,19,,42,2,0,0,,
Sul,SC,42,2020-05-04,19,7164788,2519,173,52,0,35.16,0.73
Sul,SC,42,2020-05-04,19,,42,0,0,0,,
Sul,SC,42,2020-05-05,19,7164788,2623,104,55,3,36.61,0.77
Sul,SC,42,2020-05-05,19,,22,-20,0,0,,
Sul,SC,42,2020-05-06,19,7164788,2917,294,59,4,40.71,0.82
Sul,SC,42,2020-05-06,19,,24,2,0,0,,
Sul,SC,42,2020-05-07,19,7164788,3082,165,63,4,43.02,0.88
Sul,SC,42,2020-05-07,19,,23,-1,0,0,,
Sul,SC,42,2020-05-08,19,7164788,3205,123,63,0,44.73,0.88
Sul,SC,42,2020-05-08,19,,23,0,0,0,,
Sul,SC,42,2020-05-09,19,7164788,3372,167,64,1,47.06,0.89
Sul,SC,42,2020-05-09,19,,23,0,0,0,,
Sul,SC,42,2020-05-10,20,7164788,3429,57,65,1,47.86,0.91
Sul,SC,42,2020-05-10,20,,27,4,0,0,,
Sul,SC,42,2020-05-11,20,7164788,3529,100,69,4,49.25,0.96
Sul,SC,42,2020-05-11,20,,28,1,0,0,,
Sul,SC,42,2020-05-12,20,7164788,3733,204,73,4,52.1,1.02
Sul,SC,42,2020-05-12,20,,29,1,0,0,,
Sul,SC,42,2020-05-13,20,7164788,3828,95,73,0,53.43,1.02
Sul,SC,42,2020-05-13,20,,31,2,0,0,,
Sul,SC,42,2020-05-14,20,7164788,4332,504,78,5,60.46,1.09
Sul,SC,42,2020-05-14,20,,33,2,0,0,,
Sul,SC,42,2020-05-15,20,7164788,4562,230,79,1,63.67,1.1
Sul,SC,42,2020-05-15,20,,32,-1,0,0,,
Sul,SC,42,2020-05-16,20,7164788,4678,116,81,2,65.29,1.13
Sul,SC,42,2020-05-16,20,,34,2,0,0,,
Sul,SC,42,2020-05-17,21,7164788,4776,98,83,2,66.66,1.16
Sul,SC,42,2020-05-17,21,,35,1,0,0,,
Sul,SC,42,2020-05-18,21,7164788,5175,399,85,2,72.23,1.19
Sul,SC,42,2020-05-18,21,,37,2,0,0,,
Sul,SC,42,2020-05-19,21,7164788,5413,238,91,6,75.55,1.27
Sul,SC,42,2020-05-19,21,,38,1,0,0,,
Sul,SC,42,2020-05-20,21,7164788,5499,86,94,3,76.75,1.31
Sul,SC,42,2020-05-20,21,,39,1,0,0,,
Sul,SC,42,2020-05-21,21,7164788,5610,111,98,4,78.3,1.37
Sul,SC,42,2020-05-21,21,,39,0,0,0,,
Sul,SC,42,2020-05-22,21,7164788,6458,848,100,2,90.14,1.4
Sul,SC,42,2020-05-22,21,,220,181,1,1,,
Sul,SC,42,2020-05-23,21,7164788,6607,149,103,3,92.21,1.44
Sul,SC,42,2020-05-23,21,,220,0,1,0,,
Sul,SC,42,2020-05-24,22,7164788,6696,89,105,2,93.46,1.47
Sul,SC,42,2020-05-24,22,,40,-180,0,-1,,
Sul,SC,42,2020-05-25,22,7164788,6875,179,109,4,95.96,1.52
Sul,SC,42,2020-05-25,22,,205,165,1,1,,
Sul,SC,42,2020-05-26,22,7164788,7016,141,121,12,97.92,1.69
Sul,SC,42,2020-05-26,22,,209,4,1,0,,
Sul,SC,42,2020-05-27,22,7164788,7372,356,126,5,102.89,1.76
Sul,SC,42,2020-05-27,22,,42,-167,0,-1,,
Sul,SC,42,2020-05-28,22,7164788,8000,628,131,5,111.66,1.83
Sul,SC,42,2020-05-28,22,,211,169,1,1,,
Sul,SC,42,2020-05-29,22,7164788,8530,530,134,3,119.05,1.87
Sul,SC,42,2020-05-29,22,,49,-162,0,-1,,
Sul,SC,42,2020-05-30,22,7164788,8778,248,136,2,122.52,1.9
Sul,SC,42,2020-05-30,22,,47,-2,0,0,,
Sul,SC,42,2020-05-31,23,7164788,9037,259,143,7,126.13,2
Sul,SC,42,2020-05-31,23,,46,-1,0,0,,
Sul,SC,42,2020-06-01,23,7164788,9498,461,146,3,132.56,2.04
Sul,SC,42,2020-06-01,23,,47,1,0,0,,
Sul,SC,42,2020-06-02,23,7164788,9660,162,148,2,134.83,2.07
Sul,SC,42,2020-06-02,23,,48,1,0,0,,
Sul,SC,42,2020-06-03,23,7164788,10034,374,152,4,140.05,2.12
Sul,SC,42,2020-06-03,23,,310,262,1,1,,
Sul,SC,42,2020-06-04,23,7164788,10532,498,156,4,147,2.18
Sul,SC,42,2020-06-04,23,,146,-164,1,0,,
Sul,SC,42,2020-06-05,23,7164788,10846,314,159,3,151.38,2.22
Sul,SC,42,2020-06-05,23,,147,1,0,-1,,
Sul,SC,42,2020-06-06,23,7164788,11285,439,166,7,157.51,2.32
Sul,SC,42,2020-06-06,23,,154,7,0,0,,
Sul,SC,42,2020-06-07,24,7164788,11565,280,171,5,161.41,2.39
Sul,SC,42,2020-06-07,24,,154,0,0,0,,
Sul,SC,42,2020-06-08,24,7164788,11565,0,171,0,161.41,2.39
Sul,SC,42,2020-06-08,24,,331,177,1,1,,
Sul,SC,42,2020-06-09,24,7164788,12192,627,179,8,170.17,2.5
Sul,SC,42,2020-06-09,24,,183,-148,0,-1,,
Sul,SC,42,2020-06-10,24,7164788,12594,402,184,5,175.78,2.57
Sul,SC,42,2020-06-10,24,,186,3,0,0,,
Sul,SC,42,2020-06-11,24,7164788,12953,359,186,2,180.79,2.6
Sul,SC,42,2020-06-11,24,,192,6,0,0,,
Sul,SC,42,2020-06-12,24,7164788,13165,212,191,5,183.75,2.67
Sul,SC,42,2020-06-12,24,,196,4,0,0,,
Sul,SC,42,2020-06-13,24,7164788,13296,131,193,2,185.57,2.69
Sul,SC,42,2020-06-13,24,,199,3,0,0,,
Sul,SC,42,2020-06-14,25,7164788,13360,64,195,2,186.47,2.72
Sul,SC,42,2020-06-14,25,,199,0,0,0,,
Sul,SC,42,2020-06-15,25,7164788,13960,600,199,4,194.84,2.78
Sul,SC,42,2020-06-15,25,,219,20,0,0,,
Sul,SC,42,2020-06-16,25,7164788,14402,442,212,13,201.01,2.96
Sul,SC,42,2020-06-16,25,,220,1,0,0,,
Sul,SC,42,2020-06-17,25,7164788,15015,613,216,4,209.57,3.01
Sul,SC,42,2020-06-17,25,,226,6,0,0,,
Sul,SC,42,2020-06-18,25,7164788,15573,558,222,6,217.35,3.1
Sul,SC,42,2020-06-18,25,,234,8,0,0,,
Sul,SC,42,2020-06-19,25,7164788,16322,749,234,12,227.81,3.27
Sul,SC,42,2020-06-19,25,,242,8,0,0,,
Sul,SC,42,2020-06-20,25,7164788,17108,786,237,3,238.78,3.31
Sul,SC,42,2020-06-20,25,,257,15,0,0,,
Sul,SC,42,2020-06-21,26,7164788,17582,474,246,9,245.39,3.43
Sul,SC,42,2020-06-21,26,,264,7,0,0,,
Sul,SC,42,2020-06-22,26,7164788,17937,355,256,10,250.35,3.57
Sul,SC,42,2020-06-22,26,,269,5,1,1,,
Sul,SC,42,2020-06-23,26,7164788,19244,1307,263,7,268.59,3.67
Sul,SC,42,2020-06-23,26,,297,28,0,-1,,
Sul,SC,42,2020-06-24,26,7164788,20921,1677,279,16,292,3.89
Sul,SC,42,2020-06-24,26,,373,76,0,0,,
Sul,SC,42,2020-06-25,26,7164788,21951,1030,289,10,306.37,4.03
Sul,SC,42,2020-06-25,26,,396,23,0,0,,
Sul,SC,42,2020-06-26,26,7164788,22947,996,298,9,320.27,4.16
Sul,SC,42,2020-06-26,26,,410,14,0,0,,
Sul,SC,42,2020-06-27,26,7164788,23808,861,304,6,332.29,4.24
Sul,SC,42,2020-06-27,26,,428,18,0,0,,
Sul,SC,42,2020-06-28,27,7164788,24364,556,312,8,340.05,4.35
Sul,SC,42,2020-06-28,27,,433,5,0,0,,
Sul,SC,42,2020-06-29,27,7164788,25056,692,324,12,349.71,4.52
Sul,SC,42,2020-06-29,27,,447,14,0,0,,
Sul,SC,42,2020-06-30,27,7164788,26354,1298,341,17,367.83,4.76
Sul,SC,42,2020-06-30,27,,464,17,0,0,,
Nordeste,SE,28,2020-02-25,9,2298696,0,0,0,0,0,0
Nordeste,SE,28,2020-02-26,9,2298696,0,0,0,0,0,0
Nordeste,SE,28,2020-02-27,9,2298696,0,0,0,0,0,0
Nordeste,SE,28,2020-02-28,9,2298696,0,0,0,0,0,0
Nordeste,SE,28,2020-02-29,9,2298696,0,0,0,0,0,0
Nordeste,SE,28,2020-03-01,10,2298696,0,0,0,0,0,0
Nordeste,SE,28,2020-03-02,10,2298696,0,0,0,0,0,0
Nordeste,SE,28,2020-03-03,10,2298696,0,0,0,0,0,0
Nordeste,SE,28,2020-03-04,10,2298696,0,0,0,0,0,0
Nordeste,SE,28,2020-03-05,10,2298696,0,0,0,0,0,0
Nordeste,SE,28,2020-03-06,10,2298696,0,0,0,0,0,0
Nordeste,SE,28,2020-03-07,10,2298696,0,0,0,0,0,0
Nordeste,SE,28,2020-03-08,11,2298696,0,0,0,0,0,0
Nordeste,SE,28,2020-03-09,11,2298696,0,0,0,0,0,0
Nordeste,SE,28,2020-03-10,11,2298696,0,0,0,0,0,0
Nordeste,SE,28,2020-03-11,11,2298696,0,0,0,0,0,0
Nordeste,SE,28,2020-03-12,11,2298696,0,0,0,0,0,0
Nordeste,SE,28,2020-03-13,11,2298696,0,0,0,0,0,0
Nordeste,SE,28,2020-03-14,11,2298696,0,0,0,0,0,0
Nordeste,SE,28,2020-03-15,12,2298696,1,1,0,0,0.04,0
Nordeste,SE,28,2020-03-16,12,2298696,1,0,0,0,0.04,0
Nordeste,SE,28,2020-03-17,12,2298696,4,3,0,0,0.17,0
Nordeste,SE,28,2020-03-18,12,2298696,5,1,0,0,0.22,0
Nordeste,SE,28,2020-03-19,12,2298696,6,1,0,0,0.26,0
Nordeste,SE,28,2020-03-20,12,2298696,6,0,0,0,0.26,0
Nordeste,SE,28,2020-03-21,12,2298696,10,4,0,0,0.44,0
Nordeste,SE,28,2020-03-22,13,2298696,10,0,0,0,0.44,0
Nordeste,SE,28,2020-03-23,13,2298696,10,0,0,0,0.44,0
Nordeste,SE,28,2020-03-24,13,2298696,15,5,0,0,0.65,0
Nordeste,SE,28,2020-03-25,13,2298696,16,1,0,0,0.7,0
Nordeste,SE,28,2020-03-26,13,2298696,16,0,0,0,0.7,0
Nordeste,SE,28,2020-03-27,13,2298696,16,0,0,0,0.7,0
Nordeste,SE,28,2020-03-27,13,,0,0,0,0,,
Nordeste,SE,28,2020-03-28,13,2298696,16,0,0,0,0.7,0
Nordeste,SE,28,2020-03-28,13,,0,0,0,0,,
Nordeste,SE,28,2020-03-29,14,2298696,16,0,0,0,0.7,0
Nordeste,SE,28,2020-03-29,14,,0,0,0,0,,
Nordeste,SE,28,2020-03-30,14,2298696,16,0,0,0,0.7,0
Nordeste,SE,28,2020-03-30,14,,0,0,0,0,,
Nordeste,SE,28,2020-03-31,14,2298696,19,3,0,0,0.83,0
Nordeste,SE,28,2020-03-31,14,,0,0,0,0,,
Nordeste,SE,28,2020-04-01,14,2298696,20,1,0,0,0.87,0
Nordeste,SE,28,2020-04-01,14,,0,0,0,0,,
Nordeste,SE,28,2020-04-02,14,2298696,23,3,2,2,1,0.09
Nordeste,SE,28,2020-04-02,14,,0,0,0,0,,
Nordeste,SE,28,2020-04-03,14,2298696,25,2,2,0,1.09,0.09
Nordeste,SE,28,2020-04-03,14,,0,0,0,0,,
Nordeste,SE,28,2020-04-04,14,2298696,27,2,2,0,1.17,0.09
Nordeste,SE,28,2020-04-04,14,,0,0,0,0,,
Nordeste,SE,28,2020-04-05,15,2298696,32,5,3,1,1.39,0.13
Nordeste,SE,28,2020-04-05,15,,0,0,0,0,,
Nordeste,SE,28,2020-04-06,15,2298696,32,0,4,1,1.39,0.17
Nordeste,SE,28,2020-04-06,15,,0,0,0,0,,
Nordeste,SE,28,2020-04-07,15,2298696,36,4,4,0,1.57,0.17
Nordeste,SE,28,2020-04-07,15,,0,0,0,0,,
Nordeste,SE,28,2020-04-08,15,2298696,36,0,4,0,1.57,0.17
Nordeste,SE,28,2020-04-08,15,,0,0,0,0,,
Nordeste,SE,28,2020-04-09,15,2298696,39,3,4,0,1.7,0.17
Nordeste,SE,28,2020-04-09,15,,0,0,0,0,,
Nordeste,SE,28,2020-04-10,15,2298696,42,3,4,0,1.83,0.17
Nordeste,SE,28,2020-04-10,15,,0,0,0,0,,
Nordeste,SE,28,2020-04-11,15,2298696,42,0,4,0,1.83,0.17
Nordeste,SE,28,2020-04-11,15,,0,0,0,0,,
Nordeste,SE,28,2020-04-12,16,2298696,44,2,4,0,1.91,0.17
Nordeste,SE,28,2020-04-12,16,,0,0,0,0,,
Nordeste,SE,28,2020-04-13,16,2298696,44,0,4,0,1.91,0.17
Nordeste,SE,28,2020-04-13,16,,0,0,0,0,,
Nordeste,SE,28,2020-04-14,16,2298696,45,1,4,0,1.96,0.17
Nordeste,SE,28,2020-04-14,16,,0,0,0,0,,
Nordeste,SE,28,2020-04-15,16,2298696,46,1,4,0,2,0.17
Nordeste,SE,28,2020-04-15,16,,0,0,0,0,,
Nordeste,SE,28,2020-04-16,16,2298696,48,2,4,0,2.09,0.17
Nordeste,SE,28,2020-04-16,16,,0,0,0,0,,
Nordeste,SE,28,2020-04-17,16,2298696,53,5,4,0,2.31,0.17
Nordeste,SE,28,2020-04-17,16,,0,0,0,0,,
Nordeste,SE,28,2020-04-18,16,2298696,71,18,5,1,3.09,0.22
Nordeste,SE,28,2020-04-18,16,,0,0,0,0,,
Nordeste,SE,28,2020-04-19,17,2298696,83,12,5,0,3.61,0.22
Nordeste,SE,28,2020-04-19,17,,1,1,0,0,,
Nordeste,SE,28,2020-04-20,17,2298696,86,3,5,0,3.74,0.22
Nordeste,SE,28,2020-04-20,17,,0,-1,0,0,,
Nordeste,SE,28,2020-04-21,17,2298696,92,6,5,0,4,0.22
Nordeste,SE,28,2020-04-21,17,,0,0,0,0,,
Nordeste,SE,28,2020-04-22,17,2298696,117,25,7,2,5.09,0.3
Nordeste,SE,28,2020-04-22,17,,0,0,0,0,,
Nordeste,SE,28,2020-04-23,17,2298696,124,7,8,1,5.39,0.35
Nordeste,SE,28,2020-04-23,17,,0,0,0,0,,
Nordeste,SE,28,2020-04-24,17,2298696,144,20,8,0,6.26,0.35
Nordeste,SE,28,2020-04-24,17,,0,0,0,0,,
Nordeste,SE,28,2020-04-25,17,2298696,153,9,9,1,6.66,0.39
Nordeste,SE,28,2020-04-25,17,,0,0,0,0,,
Nordeste,SE,28,2020-04-26,18,2298696,159,6,9,0,6.92,0.39
Nordeste,SE,28,2020-04-26,18,,0,0,0,0,,
Nordeste,SE,28,2020-04-27,18,2298696,197,38,10,1,8.57,0.44
Nordeste,SE,28,2020-04-27,18,,0,0,0,0,,
Nordeste,SE,28,2020-04-28,18,2298696,280,83,11,1,12.18,0.48
Nordeste,SE,28,2020-04-28,18,,0,0,0,0,,
Nordeste,SE,28,2020-04-29,18,2298696,337,57,12,1,14.66,0.52
Nordeste,SE,28,2020-04-29,18,,1,1,0,0,,
Nordeste,SE,28,2020-04-30,18,2298696,447,110,12,0,19.45,0.52
